"RUU","RUV","RUW","RVV","RVW","RWW","TKE","y_plus","Points:0","Points:1","Points:2"
6.2848e-05,-3.0538e-06,-5.5151e-07,8.0513e-05,-9.2871e-08,5.2915e-05,9.8138e-05,638.23,900,18.092,0
6.2418e-05,-2.906e-06,-5.3917e-07,7.9891e-05,-1.1127e-07,5.2579e-05,9.7444e-05,639.17,900,18.119,0
6.1988e-05,-2.7582e-06,-5.2684e-07,7.9268e-05,-1.2967e-07,5.2243e-05,9.675e-05,640.1,900,18.145,0
6.1558e-05,-2.6104e-06,-5.1451e-07,7.8646e-05,-1.4807e-07,5.1908e-05,9.6056e-05,641.04,900,18.172,0
6.1083e-05,-2.5086e-06,-4.8298e-07,7.8102e-05,-1.5685e-07,5.1641e-05,9.5413e-05,641.97,900,18.198,0
6.0605e-05,-2.4101e-06,-4.5011e-07,7.7564e-05,-1.6496e-07,5.1379e-05,9.4774e-05,642.91,900,18.225,0
6.0127e-05,-2.3116e-06,-4.1724e-07,7.7025e-05,-1.7307e-07,5.1118e-05,9.4135e-05,643.84,900,18.251,0
5.9649e-05,-2.2131e-06,-3.8438e-07,7.6487e-05,-1.8117e-07,5.0856e-05,9.3496e-05,644.77,900,18.278,0
5.9171e-05,-2.1146e-06,-3.5151e-07,7.5949e-05,-1.8928e-07,5.0594e-05,9.2857e-05,645.71,900,18.304,0
5.8694e-05,-2.0161e-06,-3.1864e-07,7.541e-05,-1.9739e-07,5.0332e-05,9.2218e-05,646.64,900,18.331,0
5.8216e-05,-1.9176e-06,-2.8577e-07,7.4872e-05,-2.055e-07,5.0071e-05,9.1579e-05,647.58,900,18.357,0
5.7738e-05,-1.8191e-06,-2.529e-07,7.4333e-05,-2.1361e-07,4.9809e-05,9.094e-05,648.51,900,18.384,0
5.726e-05,-1.7206e-06,-2.2004e-07,7.3795e-05,-2.2172e-07,4.9547e-05,9.0301e-05,649.45,900,18.41,0
5.6782e-05,-1.6221e-06,-1.8717e-07,7.3256e-05,-2.2983e-07,4.9285e-05,8.9662e-05,650.38,900,18.437,0
5.6304e-05,-1.5236e-06,-1.543e-07,7.2718e-05,-2.3794e-07,4.9024e-05,8.9023e-05,651.31,900,18.463,0
5.5897e-05,-1.4333e-06,-1.2405e-07,7.2203e-05,-2.4562e-07,4.878e-05,8.844e-05,652.25,900,18.49,0
5.5638e-05,-1.3601e-06,-9.9318e-08,7.1736e-05,-2.5238e-07,4.8574e-05,8.7974e-05,653.18,900,18.516,0
5.5379e-05,-1.287e-06,-7.4589e-08,7.1269e-05,-2.5915e-07,4.8368e-05,8.7508e-05,654.12,900,18.543,0
5.5121e-05,-1.2138e-06,-4.9858e-08,7.0803e-05,-2.6592e-07,4.8162e-05,8.7043e-05,655.05,900,18.569,0
5.4862e-05,-1.1407e-06,-2.5128e-08,7.0336e-05,-2.7269e-07,4.7956e-05,8.6577e-05,655.99,900,18.596,0
5.4603e-05,-1.0675e-06,-3.9733e-10,6.9869e-05,-2.7946e-07,4.775e-05,8.6111e-05,656.92,900,18.622,0
5.4345e-05,-9.9437e-07,2.4332e-08,6.9403e-05,-2.8622e-07,4.7544e-05,8.5646e-05,657.85,900,18.649,0
5.4086e-05,-9.2122e-07,4.9063e-08,6.8936e-05,-2.9299e-07,4.7338e-05,8.518e-05,658.79,900,18.675,0
5.3827e-05,-8.4807e-07,7.3792e-08,6.847e-05,-2.9976e-07,4.7132e-05,8.4714e-05,659.72,900,18.702,0
5.3569e-05,-7.7492e-07,9.8522e-08,6.8003e-05,-3.0653e-07,4.6926e-05,8.4249e-05,660.66,900,18.728,0
5.331e-05,-7.0177e-07,1.2325e-07,6.7536e-05,-3.133e-07,4.6719e-05,8.3783e-05,661.59,900,18.755,0
5.3051e-05,-6.2863e-07,1.4798e-07,6.707e-05,-3.2007e-07,4.6513e-05,8.3317e-05,662.53,900,18.781,0
5.2884e-05,-5.5971e-07,1.6311e-07,6.6644e-05,-3.2703e-07,4.6329e-05,8.2929e-05,663.46,900,18.807,0
5.2786e-05,-4.9394e-07,1.7111e-07,6.6247e-05,-3.3413e-07,4.6161e-05,8.2597e-05,664.39,900,18.834,0
5.2687e-05,-4.2817e-07,1.7912e-07,6.5851e-05,-3.4124e-07,4.5993e-05,8.2266e-05,665.33,900,18.86,0
5.2589e-05,-3.624e-07,1.8713e-07,6.5454e-05,-3.4834e-07,4.5825e-05,8.1934e-05,666.26,900,18.887,0
5.249e-05,-2.9663e-07,1.9513e-07,6.5058e-05,-3.5544e-07,4.5657e-05,8.1603e-05,667.2,900,18.913,0
5.2392e-05,-2.3086e-07,2.0314e-07,6.4661e-05,-3.6255e-07,4.5489e-05,8.1271e-05,668.13,900,18.94,0
5.2293e-05,-1.651e-07,2.1115e-07,6.4265e-05,-3.6965e-07,4.5321e-05,8.094e-05,669.07,900,18.966,0
5.2194e-05,-9.9324e-08,2.1915e-07,6.3869e-05,-3.7675e-07,4.5153e-05,8.0608e-05,670,900,18.993,0
5.2096e-05,-3.3557e-08,2.2716e-07,6.3472e-05,-3.8386e-07,4.4985e-05,8.0276e-05,670.93,900,19.019,0
5.1997e-05,3.2215e-08,2.3517e-07,6.3076e-05,-3.9096e-07,4.4817e-05,7.9945e-05,671.87,900,19.046,0
5.1899e-05,9.7983e-08,2.4317e-07,6.2679e-05,-3.9807e-07,4.4649e-05,7.9613e-05,672.8,900,19.072,0
5.18e-05,1.6376e-07,2.5118e-07,6.2283e-05,-4.0517e-07,4.4481e-05,7.9282e-05,673.74,900,19.099,0
5.1676e-05,2.2588e-07,2.5665e-07,6.1935e-05,-4.1045e-07,4.4336e-05,7.8974e-05,674.67,900,19.125,0
5.1542e-05,2.8639e-07,2.61e-07,6.1607e-05,-4.1493e-07,4.4202e-05,7.8676e-05,675.61,900,19.152,0
5.1407e-05,3.4691e-07,2.6535e-07,6.128e-05,-4.1941e-07,4.4068e-05,7.8378e-05,676.54,900,19.178,0
5.1273e-05,4.0742e-07,2.697e-07,6.0953e-05,-4.2389e-07,4.3934e-05,7.808e-05,677.47,900,19.205,0
5.1138e-05,4.6794e-07,2.7405e-07,6.0626e-05,-4.2837e-07,4.38e-05,7.7782e-05,678.41,900,19.231,0
5.1004e-05,5.2845e-07,2.784e-07,6.0299e-05,-4.3285e-07,4.3665e-05,7.7484e-05,679.34,900,19.258,0
5.0869e-05,5.8897e-07,2.8275e-07,5.9972e-05,-4.3733e-07,4.3531e-05,7.7186e-05,680.28,900,19.284,0
5.0735e-05,6.4949e-07,2.871e-07,5.9645e-05,-4.4181e-07,4.3397e-05,7.6888e-05,681.21,900,19.311,0
5.06e-05,7.1001e-07,2.9145e-07,5.9318e-05,-4.4629e-07,4.3263e-05,7.659e-05,682.15,900,19.337,0
5.0466e-05,7.7052e-07,2.958e-07,5.8991e-05,-4.5077e-07,4.3128e-05,7.6292e-05,683.08,900,19.364,0
5.0331e-05,8.3103e-07,3.0015e-07,5.8664e-05,-4.5526e-07,4.2994e-05,7.5994e-05,684.01,900,19.39,0
5.0197e-05,8.9155e-07,3.045e-07,5.8337e-05,-4.5974e-07,4.286e-05,7.5697e-05,684.95,900,19.417,0
4.9888e-05,9.4677e-07,3.0834e-07,5.8053e-05,-4.589e-07,4.275e-05,7.5346e-05,685.88,900,19.443,0
4.9498e-05,9.9953e-07,3.1193e-07,5.779e-05,-4.5558e-07,4.2652e-05,7.497e-05,686.82,900,19.47,0
4.9108e-05,1.0523e-06,3.1552e-07,5.7527e-05,-4.5227e-07,4.2554e-05,7.4595e-05,687.75,900,19.496,0
4.8719e-05,1.105e-06,3.1912e-07,5.7264e-05,-4.4895e-07,4.2456e-05,7.4219e-05,688.69,900,19.523,0
4.8329e-05,1.1578e-06,3.2271e-07,5.7001e-05,-4.4563e-07,4.2358e-05,7.3844e-05,689.62,900,19.549,0
4.7939e-05,1.2105e-06,3.263e-07,5.6738e-05,-4.4231e-07,4.226e-05,7.3469e-05,690.55,900,19.576,0
4.7549e-05,1.2633e-06,3.2989e-07,5.6475e-05,-4.3899e-07,4.2162e-05,7.3093e-05,691.49,900,19.602,0
4.7159e-05,1.316e-06,3.3349e-07,5.6212e-05,-4.3568e-07,4.2064e-05,7.2718e-05,692.42,900,19.628,0
4.6769e-05,1.3688e-06,3.3708e-07,5.5949e-05,-4.3236e-07,4.1966e-05,7.2342e-05,693.36,900,19.655,0
4.638e-05,1.4215e-06,3.4067e-07,5.5686e-05,-4.2904e-07,4.1868e-05,7.1967e-05,694.29,900,19.681,0
4.599e-05,1.4743e-06,3.4427e-07,5.5423e-05,-4.2572e-07,4.177e-05,7.1591e-05,695.23,900,19.708,0
4.56e-05,1.527e-06,3.4786e-07,5.516e-05,-4.224e-07,4.1672e-05,7.1216e-05,696.16,900,19.734,0
4.5416e-05,1.5739e-06,3.4807e-07,5.4926e-05,-4.1432e-07,4.1591e-05,7.0967e-05,697.09,900,19.761,0
4.5409e-05,1.6158e-06,3.4536e-07,5.4719e-05,-4.0212e-07,4.1525e-05,7.0827e-05,698.03,900,19.787,0
4.5403e-05,1.6576e-06,3.4265e-07,5.4512e-05,-3.8991e-07,4.1458e-05,7.0687e-05,698.96,900,19.814,0
4.5397e-05,1.6995e-06,3.3993e-07,5.4304e-05,-3.7771e-07,4.1392e-05,7.0547e-05,699.9,900,19.84,0
4.5391e-05,1.7414e-06,3.3722e-07,5.4097e-05,-3.6551e-07,4.1326e-05,7.0407e-05,700.83,900,19.867,0
4.5385e-05,1.7832e-06,3.3451e-07,5.389e-05,-3.533e-07,4.1259e-05,7.0267e-05,701.76,900,19.893,0
4.5378e-05,1.8251e-06,3.3179e-07,5.3682e-05,-3.411e-07,4.1193e-05,7.0127e-05,702.7,900,19.92,0
4.5372e-05,1.867e-06,3.2908e-07,5.3475e-05,-3.289e-07,4.1126e-05,6.9987e-05,703.63,900,19.946,0
4.5366e-05,1.9088e-06,3.2637e-07,5.3267e-05,-3.1669e-07,4.106e-05,6.9847e-05,704.57,900,19.973,0
4.536e-05,1.9507e-06,3.2366e-07,5.306e-05,-3.0449e-07,4.0994e-05,6.9707e-05,705.5,900,19.999,0
4.5354e-05,1.9925e-06,3.2094e-07,5.2853e-05,-2.9229e-07,4.0927e-05,6.9567e-05,706.44,900,20.026,0
4.5347e-05,2.0344e-06,3.1823e-07,5.2645e-05,-2.8009e-07,4.0861e-05,6.9427e-05,707.37,900,20.052,0
4.5334e-05,2.0721e-06,3.1468e-07,5.245e-05,-2.6774e-07,4.08e-05,6.9292e-05,708.3,900,20.079,0
4.5298e-05,2.0978e-06,3.0875e-07,5.2288e-05,-2.5499e-07,4.0755e-05,6.917e-05,709.24,900,20.105,0
4.5263e-05,2.1236e-06,3.0282e-07,5.2126e-05,-2.4224e-07,4.0709e-05,6.9049e-05,710.17,900,20.132,0
4.5227e-05,2.1493e-06,2.9689e-07,5.1965e-05,-2.2949e-07,4.0664e-05,6.8928e-05,711.11,900,20.158,0
4.5192e-05,2.175e-06,2.9096e-07,5.1803e-05,-2.1674e-07,4.0619e-05,6.8807e-05,712.04,900,20.185,0
4.5156e-05,2.2008e-06,2.8503e-07,5.1642e-05,-2.0399e-07,4.0574e-05,6.8686e-05,712.98,900,20.211,0
4.5121e-05,2.2265e-06,2.791e-07,5.148e-05,-1.9124e-07,4.0529e-05,6.8565e-05,713.91,900,20.238,0
4.5086e-05,2.2522e-06,2.7317e-07,5.1319e-05,-1.7849e-07,4.0483e-05,6.8444e-05,714.84,900,20.264,0
4.505e-05,2.278e-06,2.6724e-07,5.1157e-05,-1.6574e-07,4.0438e-05,6.8323e-05,715.78,900,20.291,0
4.5015e-05,2.3037e-06,2.6131e-07,5.0995e-05,-1.5299e-07,4.0393e-05,6.8201e-05,716.71,900,20.317,0
4.4979e-05,2.3294e-06,2.5538e-07,5.0834e-05,-1.4025e-07,4.0348e-05,6.808e-05,717.65,900,20.344,0
4.4944e-05,2.3552e-06,2.4945e-07,5.0672e-05,-1.275e-07,4.0303e-05,6.7959e-05,718.58,900,20.37,0
4.4908e-05,2.3809e-06,2.4352e-07,5.0511e-05,-1.1475e-07,4.0257e-05,6.7838e-05,719.52,900,20.397,0
4.4643e-05,2.3946e-06,2.3799e-07,5.0379e-05,-1.0674e-07,4.0219e-05,6.762e-05,720.45,900,20.423,0
4.4337e-05,2.4062e-06,2.3254e-07,5.0253e-05,-9.9552e-08,4.0181e-05,6.7386e-05,721.38,900,20.45,0
4.4032e-05,2.4178e-06,2.2708e-07,5.0127e-05,-9.2366e-08,4.0143e-05,6.7151e-05,722.32,900,20.476,0
4.3726e-05,2.4294e-06,2.2162e-07,5.0001e-05,-8.518e-08,4.0106e-05,6.6917e-05,723.25,900,20.502,0
4.3421e-05,2.441e-06,2.1617e-07,4.9875e-05,-7.7994e-08,4.0068e-05,6.6682e-05,724.19,900,20.529,0
4.3116e-05,2.4526e-06,2.1071e-07,4.9749e-05,-7.0808e-08,4.0031e-05,6.6448e-05,725.12,900,20.555,0
4.281e-05,2.4642e-06,2.0526e-07,4.9623e-05,-6.3623e-08,3.9993e-05,6.6213e-05,726.06,900,20.582,0
4.2505e-05,2.4758e-06,1.998e-07,4.9497e-05,-5.6437e-08,3.9955e-05,6.5979e-05,726.99,900,20.608,0
4.2199e-05,2.4874e-06,1.9434e-07,4.9371e-05,-4.9251e-08,3.9918e-05,6.5744e-05,727.92,900,20.635,0
4.1894e-05,2.499e-06,1.8889e-07,4.9245e-05,-4.2065e-08,3.988e-05,6.551e-05,728.86,900,20.661,0
4.1588e-05,2.5106e-06,1.8343e-07,4.9119e-05,-3.4879e-08,3.9843e-05,6.5275e-05,729.79,900,20.688,0
4.1283e-05,2.5222e-06,1.7798e-07,4.8993e-05,-2.7694e-08,3.9805e-05,6.5041e-05,730.73,900,20.714,0
4.1054e-05,2.5322e-06,1.7247e-07,4.8875e-05,-2.1992e-08,3.9768e-05,6.4849e-05,731.66,900,20.741,0
4.0991e-05,2.5385e-06,1.6685e-07,4.8775e-05,-1.9519e-08,3.9733e-05,6.475e-05,732.6,900,20.767,0
4.0929e-05,2.5447e-06,1.6124e-07,4.8675e-05,-1.7046e-08,3.9698e-05,6.4651e-05,733.53,900,20.794,0
4.0866e-05,2.551e-06,1.5562e-07,4.8574e-05,-1.4573e-08,3.9663e-05,6.4552e-05,734.46,900,20.82,0
4.0803e-05,2.5573e-06,1.5e-07,4.8474e-05,-1.21e-08,3.9628e-05,6.4453e-05,735.4,900,20.847,0
4.074e-05,2.5636e-06,1.4439e-07,4.8374e-05,-9.6274e-09,3.9593e-05,6.4354e-05,736.33,900,20.873,0
4.0678e-05,2.5698e-06,1.3877e-07,4.8273e-05,-7.1546e-09,3.9559e-05,6.4255e-05,737.27,900,20.9,0
4.0615e-05,2.5761e-06,1.3315e-07,4.8173e-05,-4.6817e-09,3.9524e-05,6.4156e-05,738.2,900,20.926,0
4.0552e-05,2.5824e-06,1.2754e-07,4.8073e-05,-2.2089e-09,3.9489e-05,6.4057e-05,739.14,900,20.953,0
4.0489e-05,2.5887e-06,1.2192e-07,4.7972e-05,2.6406e-10,3.9454e-05,6.3958e-05,740.07,900,20.979,0
4.0427e-05,2.595e-06,1.163e-07,4.7872e-05,2.7368e-09,3.9419e-05,6.3859e-05,741,900,21.006,0
4.0364e-05,2.6012e-06,1.1069e-07,4.7772e-05,5.2098e-09,3.9384e-05,6.376e-05,741.94,900,21.032,0
4.0301e-05,2.6075e-06,1.0507e-07,4.7671e-05,7.6826e-09,3.9349e-05,6.3661e-05,742.87,900,21.059,0
4.0286e-05,2.6149e-06,9.664e-08,4.7583e-05,8.1028e-09,3.9315e-05,6.3592e-05,743.81,900,21.085,0
4.0297e-05,2.623e-06,8.6686e-08,4.75e-05,7.4101e-09,3.9281e-05,6.3539e-05,744.74,900,21.112,0
4.0308e-05,2.631e-06,7.6732e-08,4.7418e-05,6.7174e-09,3.9247e-05,6.3487e-05,745.68,900,21.138,0
4.0319e-05,2.639e-06,6.6777e-08,4.7335e-05,6.0246e-09,3.9214e-05,6.3434e-05,746.61,900,21.165,0
4.0331e-05,2.647e-06,5.6823e-08,4.7253e-05,5.3319e-09,3.918e-05,6.3382e-05,747.54,900,21.191,0
4.0342e-05,2.655e-06,4.6868e-08,4.717e-05,4.6392e-09,3.9147e-05,6.3329e-05,748.48,900,21.218,0
4.0353e-05,2.663e-06,3.6913e-08,4.7088e-05,3.9465e-09,3.9113e-05,6.3277e-05,749.41,900,21.244,0
4.0364e-05,2.6711e-06,2.6958e-08,4.7005e-05,3.2537e-09,3.9079e-05,6.3224e-05,750.35,900,21.271,0
4.0375e-05,2.6791e-06,1.7004e-08,4.6923e-05,2.561e-09,3.9046e-05,6.3172e-05,751.28,900,21.297,0
4.0386e-05,2.6871e-06,7.0498e-09,4.684e-05,1.8683e-09,3.9012e-05,6.3119e-05,752.22,900,21.323,0
4.0397e-05,2.6951e-06,-2.9052e-09,4.6758e-05,1.1756e-09,3.8978e-05,6.3067e-05,753.15,900,21.35,0
4.0408e-05,2.7031e-06,-1.2859e-08,4.6676e-05,4.829e-10,3.8945e-05,6.3014e-05,754.08,900,21.376,0
4.0419e-05,2.7111e-06,-2.2814e-08,4.6593e-05,-2.0985e-10,3.8911e-05,6.2962e-05,755.02,900,21.403,0
4.0405e-05,2.7211e-06,-3.8129e-08,4.6521e-05,-3.5822e-09,3.8879e-05,6.2903e-05,755.95,900,21.429,0
4.0386e-05,2.7314e-06,-5.4361e-08,4.6452e-05,-7.4134e-09,3.8848e-05,6.2843e-05,756.89,900,21.456,0
4.0367e-05,2.7417e-06,-7.0593e-08,4.6382e-05,-1.1244e-08,3.8817e-05,6.2783e-05,757.82,900,21.482,0
4.0349e-05,2.752e-06,-8.6826e-08,4.6312e-05,-1.5076e-08,3.8785e-05,6.2723e-05,758.76,900,21.509,0
4.033e-05,2.7623e-06,-1.0306e-07,4.6242e-05,-1.8907e-08,3.8754e-05,6.2663e-05,759.69,900,21.535,0
4.0311e-05,2.7726e-06,-1.1929e-07,4.6173e-05,-2.2737e-08,3.8722e-05,6.2603e-05,760.62,900,21.562,0
4.0292e-05,2.7828e-06,-1.3552e-07,4.6103e-05,-2.6569e-08,3.8691e-05,6.2543e-05,761.56,900,21.588,0
4.0274e-05,2.7931e-06,-1.5175e-07,4.6033e-05,-3.04e-08,3.8659e-05,6.2483e-05,762.49,900,21.615,0
4.0255e-05,2.8034e-06,-1.6799e-07,4.5963e-05,-3.4231e-08,3.8628e-05,6.2423e-05,763.43,900,21.641,0
4.0236e-05,2.8137e-06,-1.8422e-07,4.5893e-05,-3.8062e-08,3.8596e-05,6.2363e-05,764.36,900,21.668,0
4.0218e-05,2.824e-06,-2.0045e-07,4.5824e-05,-4.1893e-08,3.8565e-05,6.2303e-05,765.3,900,21.694,0
4.0199e-05,2.8343e-06,-2.1668e-07,4.5754e-05,-4.5724e-08,3.8533e-05,6.2243e-05,766.23,900,21.721,0
4.018e-05,2.8446e-06,-2.3291e-07,4.5684e-05,-4.9555e-08,3.8502e-05,6.2183e-05,767.16,900,21.747,0
4.0126e-05,2.8558e-06,-2.5205e-07,4.5623e-05,-5.5664e-08,3.8474e-05,6.2111e-05,768.1,900,21.774,0
4.0069e-05,2.867e-06,-2.714e-07,4.5563e-05,-6.1939e-08,3.8446e-05,6.2039e-05,769.03,900,21.8,0
4.0011e-05,2.8782e-06,-2.9076e-07,4.5502e-05,-6.8215e-08,3.8418e-05,6.1966e-05,769.97,900,21.827,0
3.9954e-05,2.8895e-06,-3.1011e-07,4.5442e-05,-7.4489e-08,3.8391e-05,6.1893e-05,770.9,900,21.853,0
3.9897e-05,2.9007e-06,-3.2946e-07,4.5381e-05,-8.0765e-08,3.8363e-05,6.1821e-05,771.84,900,21.88,0
3.984e-05,2.912e-06,-3.4881e-07,4.5321e-05,-8.7039e-08,3.8335e-05,6.1748e-05,772.77,900,21.906,0
3.9783e-05,2.9232e-06,-3.6816e-07,4.526e-05,-9.3315e-08,3.8307e-05,6.1675e-05,773.7,900,21.933,0
3.9726e-05,2.9344e-06,-3.8751e-07,4.52e-05,-9.959e-08,3.828e-05,6.1603e-05,774.64,900,21.959,0
3.9669e-05,2.9457e-06,-4.0686e-07,4.5139e-05,-1.0586e-07,3.8252e-05,6.153e-05,775.57,900,21.986,0
3.9612e-05,2.9569e-06,-4.2622e-07,4.5079e-05,-1.1214e-07,3.8224e-05,6.1457e-05,776.51,900,22.012,0
3.9554e-05,2.9682e-06,-4.4557e-07,4.5019e-05,-1.1841e-07,3.8196e-05,6.1385e-05,777.44,900,22.039,0
3.9497e-05,2.9794e-06,-4.6492e-07,4.4958e-05,-1.2469e-07,3.8168e-05,6.1312e-05,778.38,900,22.065,0
3.944e-05,2.9906e-06,-4.8427e-07,4.4898e-05,-1.3096e-07,3.8141e-05,6.1239e-05,779.31,900,22.092,0
3.9501e-05,3.0025e-06,-5.036e-07,4.4844e-05,-1.3812e-07,3.8115e-05,6.123e-05,780.24,900,22.118,0
3.9578e-05,3.0144e-06,-5.2292e-07,4.4791e-05,-1.454e-07,3.809e-05,6.1229e-05,781.18,900,22.145,0
3.9655e-05,3.0263e-06,-5.4225e-07,4.4738e-05,-1.5268e-07,3.8065e-05,6.1229e-05,782.11,900,22.171,0
3.9732e-05,3.0382e-06,-5.6157e-07,4.4684e-05,-1.5995e-07,3.804e-05,6.1228e-05,783.05,900,22.197,0
3.9808e-05,3.0501e-06,-5.809e-07,4.4631e-05,-1.6723e-07,3.8015e-05,6.1227e-05,783.98,900,22.224,0
3.9885e-05,3.062e-06,-6.0022e-07,4.4578e-05,-1.745e-07,3.7989e-05,6.1226e-05,784.92,900,22.25,0
3.9962e-05,3.074e-06,-6.1955e-07,4.4525e-05,-1.8178e-07,3.7964e-05,6.1226e-05,785.85,900,22.277,0
4.0038e-05,3.0859e-06,-6.3887e-07,4.4472e-05,-1.8905e-07,3.7939e-05,6.1225e-05,786.78,900,22.303,0
4.0115e-05,3.0978e-06,-6.582e-07,4.4419e-05,-1.9633e-07,3.7914e-05,6.1224e-05,787.72,900,22.33,0
4.0192e-05,3.1097e-06,-6.7752e-07,4.4366e-05,-2.036e-07,3.7889e-05,6.1223e-05,788.65,900,22.356,0
4.0269e-05,3.1216e-06,-6.9685e-07,4.4313e-05,-2.1088e-07,3.7864e-05,6.1222e-05,789.59,900,22.383,0
4.0345e-05,3.1335e-06,-7.1617e-07,4.426e-05,-2.1815e-07,3.7839e-05,6.1222e-05,790.52,900,22.409,0
4.0422e-05,3.1455e-06,-7.355e-07,4.4206e-05,-2.2543e-07,3.7813e-05,6.1221e-05,791.46,900,22.436,0
4.0329e-05,3.1579e-06,-7.5297e-07,4.4157e-05,-2.3247e-07,3.7791e-05,6.1139e-05,792.39,900,22.462,0
4.0168e-05,3.1706e-06,-7.697e-07,4.411e-05,-2.3941e-07,3.7769e-05,6.1024e-05,793.32,900,22.489,0
4.0007e-05,3.1832e-06,-7.8643e-07,4.4063e-05,-2.4635e-07,3.7748e-05,6.0908e-05,794.26,900,22.515,0
3.9845e-05,3.1959e-06,-8.0315e-07,4.4015e-05,-2.5329e-07,3.7726e-05,6.0793e-05,795.19,900,22.542,0
3.9684e-05,3.2085e-06,-8.1988e-07,4.3968e-05,-2.6024e-07,3.7705e-05,6.0678e-05,796.13,900,22.568,0
3.9523e-05,3.2212e-06,-8.3661e-07,4.3921e-05,-2.6718e-07,3.7683e-05,6.0563e-05,797.06,900,22.595,0
3.9361e-05,3.2338e-06,-8.5333e-07,4.3873e-05,-2.7412e-07,3.7661e-05,6.0448e-05,798,900,22.621,0
3.92e-05,3.2465e-06,-8.7006e-07,4.3826e-05,-2.8106e-07,3.764e-05,6.0333e-05,798.93,900,22.648,0
3.9038e-05,3.2591e-06,-8.8679e-07,4.3778e-05,-2.88e-07,3.7618e-05,6.0218e-05,799.86,900,22.674,0
3.8877e-05,3.2718e-06,-9.0351e-07,4.3731e-05,-2.9495e-07,3.7597e-05,6.0103e-05,800.8,900,22.701,0
3.8716e-05,3.2844e-06,-9.2024e-07,4.3684e-05,-3.0189e-07,3.7575e-05,5.9987e-05,801.73,900,22.727,0
3.8554e-05,3.2971e-06,-9.3697e-07,4.3636e-05,-3.0883e-07,3.7554e-05,5.9872e-05,802.67,900,22.754,0
3.8393e-05,3.3098e-06,-9.5369e-07,4.3589e-05,-3.1577e-07,3.7532e-05,5.9757e-05,803.6,900,22.78,0
3.8295e-05,3.3233e-06,-9.6762e-07,4.3543e-05,-3.2181e-07,3.7514e-05,5.9676e-05,804.53,900,22.807,0
3.8287e-05,3.338e-06,-9.7763e-07,4.35e-05,-3.2658e-07,3.75e-05,5.9644e-05,805.47,900,22.833,0
3.8278e-05,3.3528e-06,-9.8764e-07,4.3457e-05,-3.3135e-07,3.7486e-05,5.9611e-05,806.4,900,22.86,0
3.827e-05,3.3675e-06,-9.9764e-07,4.3414e-05,-3.3612e-07,3.7473e-05,5.9578e-05,807.34,900,22.886,0
3.8261e-05,3.3823e-06,-1.0077e-06,4.3371e-05,-3.4089e-07,3.7459e-05,5.9545e-05,808.27,900,22.913,0
3.8252e-05,3.397e-06,-1.0177e-06,4.3328e-05,-3.4566e-07,3.7445e-05,5.9513e-05,809.21,900,22.939,0
3.8244e-05,3.4118e-06,-1.0277e-06,4.3285e-05,-3.5043e-07,3.7431e-05,5.948e-05,810.14,900,22.966,0
3.8235e-05,3.4265e-06,-1.0377e-06,4.3242e-05,-3.552e-07,3.7417e-05,5.9447e-05,811.07,900,22.992,0
3.8227e-05,3.4413e-06,-1.0477e-06,4.3198e-05,-3.5997e-07,3.7404e-05,5.9414e-05,812.01,900,23.018,0
3.8218e-05,3.456e-06,-1.0577e-06,4.3155e-05,-3.6474e-07,3.739e-05,5.9382e-05,812.94,900,23.045,0
3.8209e-05,3.4707e-06,-1.0677e-06,4.3112e-05,-3.6951e-07,3.7376e-05,5.9349e-05,813.88,900,23.071,0
3.8201e-05,3.4855e-06,-1.0777e-06,4.3069e-05,-3.7428e-07,3.7362e-05,5.9316e-05,814.81,900,23.098,0
3.8192e-05,3.5002e-06,-1.0877e-06,4.3026e-05,-3.7905e-07,3.7348e-05,5.9283e-05,815.75,900,23.124,0
3.8184e-05,3.515e-06,-1.0977e-06,4.2983e-05,-3.8382e-07,3.7335e-05,5.9251e-05,816.68,900,23.151,0
3.8257e-05,3.5331e-06,-1.0993e-06,4.2943e-05,-3.8495e-07,3.7331e-05,5.9266e-05,817.61,900,23.177,0
3.8331e-05,3.5512e-06,-1.101e-06,4.2904e-05,-3.8608e-07,3.7328e-05,5.9281e-05,818.55,900,23.204,0
3.8405e-05,3.5693e-06,-1.1026e-06,4.2864e-05,-3.872e-07,3.7325e-05,5.9297e-05,819.48,900,23.23,0
3.8478e-05,3.5873e-06,-1.1042e-06,4.2824e-05,-3.8833e-07,3.7321e-05,5.9312e-05,820.42,900,23.257,0
3.8552e-05,3.6054e-06,-1.1058e-06,4.2785e-05,-3.8946e-07,3.7318e-05,5.9327e-05,821.35,900,23.283,0
3.8626e-05,3.6235e-06,-1.1074e-06,4.2745e-05,-3.9058e-07,3.7315e-05,5.9343e-05,822.29,900,23.31,0
3.87e-05,3.6416e-06,-1.109e-06,4.2705e-05,-3.9171e-07,3.7311e-05,5.9358e-05,823.22,900,23.336,0
3.8773e-05,3.6597e-06,-1.1106e-06,4.2666e-05,-3.9284e-07,3.7308e-05,5.9374e-05,824.15,900,23.363,0
3.8847e-05,3.6778e-06,-1.1122e-06,4.2626e-05,-3.9397e-07,3.7305e-05,5.9389e-05,825.09,900,23.389,0
3.8921e-05,3.6959e-06,-1.1139e-06,4.2587e-05,-3.9509e-07,3.7301e-05,5.9404e-05,826.02,900,23.416,0
